node1	node2	edge_score	
Esophageal Neoplasms	EGF	1.0	
Esophageal Neoplasms	EGFR	1.0	
Esophageal Neoplasms	GSN	1.0	
Esophageal Neoplasms	HDAC3	1.0	
Esophageal Neoplasms	IGF2R	1.0	
Esophageal Neoplasms	KRT10	1.0	
Esophageal Neoplasms	KRT14	1.0	
Esophageal Neoplasms	KRT16	1.0	
Esophageal Neoplasms	PLG	1.0	
Esophageal Neoplasms	PPARG	1.0	
Esophageal Neoplasms	PTGS1	1.0	
Esophageal Neoplasms	PTGS2	1.0	
Esophageal Neoplasms	SEL1L	1.0	
Esophageal Neoplasms	SYT1	1.0	
Esophageal Neoplasms	TP53	1.0	
Esophageal Neoplasms	UGT1A	1.0	
Esophageal Neoplasms	UGT1A1	1.0	
Esophageal Neoplasms	UGT1A8	1.0	
Esophageal Neoplasms	UGT2B4	1.0	
Vascular Diseases	ABCC4	1.0	
Vascular Diseases	AHSG	1.0	
Vascular Diseases	ALB	1.0	
Vascular Diseases	APOA1	1.0	
Vascular Diseases	APOB	1.0	
Vascular Diseases	APOC3	1.0	
Vascular Diseases	APOE	1.0	
Vascular Diseases	ATM	1.0	
Vascular Diseases	CST3	1.0	
Vascular Diseases	CYP2C9	1.0	
Vascular Diseases	DMD	1.0	
Vascular Diseases	DNM2	1.0	
Vascular Diseases	F7	1.0	
Vascular Diseases	HP	1.0	
Vascular Diseases	ITGA2	1.0	
Vascular Diseases	PF4V1	1.0	
Vascular Diseases	PLAT	1.0	
Vascular Diseases	PLG	1.0	
Vascular Diseases	PPARG	1.0	
Vascular Diseases	PTGS2	1.0	
Vascular Diseases	THBD	1.0	
Vascular Diseases	TP53	1.0	
Vascular Diseases	TTR	1.0	
Complications of Diabetes Mellitus	ALB	1.0	
Complications of Diabetes Mellitus	APOB	1.0	
Complications of Diabetes Mellitus	APOE	1.0	
Complications of Diabetes Mellitus	CFTR	1.0	
Complications of Diabetes Mellitus	CYP2C19	1.0	
Complications of Diabetes Mellitus	F7	1.0	
Complications of Diabetes Mellitus	HP	1.0	
Complications of Diabetes Mellitus	PPARG	1.0	
Complications of Diabetes Mellitus	PTGS2	1.0	
Abnormality of cholesterol metabolism	APOA1	1.0	
Abnormality of cholesterol metabolism	APOB	1.0	
Abnormality of cholesterol metabolism	APOC3	1.0	
Abnormality of cholesterol metabolism	APOE	1.0	
Abnormality of cholesterol metabolism	LDLRAP1	1.0	
Abnormality of cholesterol metabolism	OCRL	1.0	
Abnormality of cholesterol metabolism	PPARG	1.0	
Abnormality of cholesterol metabolism	SLC25A13	1.0	
Adenovirus Infections	APOB	1.0	
Adenovirus Infections	BCL2	1.0	
Adenovirus Infections	CFTR	1.0	
Adenovirus Infections	DNM2	1.0	
Adenovirus Infections	EGF	1.0	
Adenovirus Infections	EGFR	1.0	
Adenovirus Infections	ITGB5	1.0	
Adenovirus Infections	THBD	1.0	
Adenovirus Infections	TP53	1.0	
Bone necrosis	ABCB1	1.0	
Bone necrosis	APOA1	1.0	
Bone necrosis	APOB	1.0	
Bone necrosis	CYP2C8	1.0	
Bone necrosis	PPARG	1.0	
Bone necrosis	TF	1.0	
Bone necrosis	TP53	1.0	
Adverse drug events and drug allergies	ABCB1	1.0	
Adverse drug events and drug allergies	ABCC1	1.0	
Adverse drug events and drug allergies	ABCC4	1.0	
Adverse drug events and drug allergies	ALB	1.0	
Adverse drug events and drug allergies	CYP2C9	1.0	
Adverse drug events and drug allergies	PTGS2	1.0	
Adverse drug events and drug allergies	TP53	1.0	
Adverse drug events and drug allergies	UGT1A1	1.0	
Hyperlipidemia, familial combined	ALB	1.0	
Hyperlipidemia, familial combined	APOA1	1.0	
Hyperlipidemia, familial combined	APOA2	1.0	
Hyperlipidemia, familial combined	APOA4	1.0	
Hyperlipidemia, familial combined	APOB	1.0	
Hyperlipidemia, familial combined	APOC3	1.0	
Hyperlipidemia, familial combined	APOE	1.0	
Hyperlipidemia, familial combined	FABP2	1.0	
Hyperlipidemia, familial combined	FN1	1.0	
Hyperlipidemia, familial combined	PPARG	1.0	
Myopathy, scapulohumeroperoneal	AGFG1	1.0	
Myopathy, scapulohumeroperoneal	ALB	1.0	
Myopathy, scapulohumeroperoneal	AMPH	1.0	
Myopathy, scapulohumeroperoneal	APOE	1.0	
Myopathy, scapulohumeroperoneal	BCL2	1.0	
Myopathy, scapulohumeroperoneal	BIN1	1.0	
Myopathy, scapulohumeroperoneal	CFH	1.0	
Myopathy, scapulohumeroperoneal	CHKB	1.0	
Myopathy, scapulohumeroperoneal	CYP2C8	1.0	
Myopathy, scapulohumeroperoneal	CYP2C9	1.0	
Myopathy, scapulohumeroperoneal	DMD	1.0	
Myopathy, scapulohumeroperoneal	DNM2	1.0	
Myopathy, scapulohumeroperoneal	EGFR	1.0	
Myopathy, scapulohumeroperoneal	GFAP	1.0	
Myopathy, scapulohumeroperoneal	LDB3	1.0	
Myopathy, scapulohumeroperoneal	OBSL1	1.0	
Myopathy, scapulohumeroperoneal	PPARG	1.0	
Myopathy, scapulohumeroperoneal	PTGS2	1.0	
Myopathy, scapulohumeroperoneal	RYR2	1.0	
Myopathy, scapulohumeroperoneal	SCN5A	1.0	
Myopathy, scapulohumeroperoneal	TRAPPC11	1.0	
Myopathy, scapulohumeroperoneal	TTN	1.0	
Myopathy, scapulohumeroperoneal	TTR	1.0	
Myopathy, scapulohumeroperoneal	VCP	1.0	
Heart Failure	ABCB1	1.0	
Heart Failure	ADRB2	1.0	
Heart Failure	ALB	1.0	
Heart Failure	APOA1	1.0	
Heart Failure	APOE	1.0	
Heart Failure	ARRB1	1.0	
Heart Failure	ARRB2	1.0	
Heart Failure	ATM	1.0	
Heart Failure	AVP	1.0	
Heart Failure	AVPR2	1.0	
Heart Failure	BCL2	1.0	
Heart Failure	BIN1	1.0	
Heart Failure	CST3	1.0	
Heart Failure	CTTN	1.0	
Heart Failure	CYP2C9	1.0	
Heart Failure	DMD	1.0	
Heart Failure	DNM2	1.0	
Heart Failure	EGFR	1.0	
Heart Failure	FZD4	1.0	
Heart Failure	GRAP2	1.0	
Heart Failure	GSN	1.0	
Heart Failure	HP	1.0	
Heart Failure	JARID2	1.0	
Heart Failure	PLAT	1.0	
Heart Failure	PPARG	1.0	
Heart Failure	PTGS1	1.0	
Heart Failure	PTGS2	1.0	
Heart Failure	RYR2	1.0	
Heart Failure	SCARB2	1.0	
Heart Failure	SCN5A	1.0	
Heart Failure	SH3GL2	1.0	
Heart Failure	TFRC	1.0	
Heart Failure	TP53	1.0	
Heart Failure	TTN	1.0	
Heart Failure	TTR	1.0	
Gastric ulcer	BCL2	1.0	
Gastric ulcer	CYP2C19	1.0	
Gastric ulcer	CYP2C8	1.0	
Gastric ulcer	CYP2C9	1.0	
Gastric ulcer	EGF	1.0	
Gastric ulcer	EGFR	1.0	
Gastric ulcer	FN1	1.0	
Gastric ulcer	PLAT	1.0	
Gastric ulcer	PTGS1	1.0	
Gastric ulcer	PTGS2	1.0	
Gastric ulcer	TP53	1.0	
Ischemic Cerebrovascular Accident	ABCB1	1.0	
Ischemic Cerebrovascular Accident	ADRB2	1.0	
Ischemic Cerebrovascular Accident	AHSG	1.0	
Ischemic Cerebrovascular Accident	APOB	1.0	
Ischemic Cerebrovascular Accident	APOE	1.0	
Ischemic Cerebrovascular Accident	ATM	1.0	
Ischemic Cerebrovascular Accident	AVP	1.0	
Ischemic Cerebrovascular Accident	CFH	1.0	
Ischemic Cerebrovascular Accident	CYP2C19	1.0	
Ischemic Cerebrovascular Accident	CYP2C8	1.0	
Ischemic Cerebrovascular Accident	CYP2C9	1.0	
Ischemic Cerebrovascular Accident	F7	1.0	
Ischemic Cerebrovascular Accident	ITGA2	1.0	
Ischemic Cerebrovascular Accident	PLAT	1.0	
Ischemic Cerebrovascular Accident	PLG	1.0	
Ischemic Cerebrovascular Accident	PPARG	1.0	
Ischemic Cerebrovascular Accident	PTGS1	1.0	
Ischemic Cerebrovascular Accident	PTGS2	1.0	
Ischemic Cerebrovascular Accident	THBD	1.0	
Ischemic Cerebrovascular Accident	TP53	1.0	
Hyperkeratosis	AP2A1	1.0	
Hyperkeratosis	APOC1	1.0	
Hyperkeratosis	BCL2	1.0	
Hyperkeratosis	DMD	1.0	
Hyperkeratosis	KRT1	1.0	
Hyperkeratosis	KRT10	1.0	
Hyperkeratosis	KRT13	1.0	
Hyperkeratosis	KRT14	1.0	
Hyperkeratosis	KRT16	1.0	
Hyperkeratosis	KRT5	1.0	
Hyperkeratosis	KRT6A	1.0	
Hyperkeratosis	KRT6B	1.0	
Hyperkeratosis	KRT9	1.0	
Hyperkeratosis	LDB3	1.0	
Hyperkeratosis	SCN5A	1.0	
Hyperkeratosis	TP53	1.0	
Hyperkeratosis	TTN	1.0	
Hypertriglyceridemia	ADRB2	1.0	
Hypertriglyceridemia	APOA1	1.0	
Hypertriglyceridemia	APOA2	1.0	
Hypertriglyceridemia	APOA4	1.0	
Hypertriglyceridemia	APOB	1.0	
Hypertriglyceridemia	APOC2	1.0	
Hypertriglyceridemia	APOC3	1.0	
Hypertriglyceridemia	APOE	1.0	
Hypertriglyceridemia	FABP2	1.0	
Hypertriglyceridemia	PPARG	1.0	
Hypertriglyceridemia	SLC25A13	1.0	
Familial type 3 hyperlipoproteinemia	APOA1	1.0	
Familial type 3 hyperlipoproteinemia	APOB	1.0	
Familial type 3 hyperlipoproteinemia	APOC1	1.0	
Familial type 3 hyperlipoproteinemia	APOC2	1.0	
Familial type 3 hyperlipoproteinemia	APOC3	1.0	
Familial type 3 hyperlipoproteinemia	APOE	1.0	
Pericardial effusion	ALB	1.0	
Pericardial effusion	EGFR	1.0	
Pericardial effusion	PLAT	1.0	
Pericardial effusion	PTGS2	1.0	
Pericardial effusion	SCARB2	1.0	
Pericardial effusion	TP53	1.0	
Comedone	ATM	1.0	
Comedone	BCL2	1.0	
Comedone	EGF	1.0	
Comedone	EGFR	1.0	
Comedone	KRT5	1.0	
Comedone	TP53	1.0	
Myofibrillar myopathy, BAG3-related	CFH	1.0	
Myofibrillar myopathy, BAG3-related	DMD	1.0	
Myofibrillar myopathy, BAG3-related	FN1	1.0	
Myofibrillar myopathy, BAG3-related	GSN	1.0	
Myofibrillar myopathy, BAG3-related	LDB3	1.0	
Myofibrillar myopathy, BAG3-related	TTN	1.0	
Chronic Kidney Insufficiency	ABCB1	1.0	
Chronic Kidney Insufficiency	ADRB2	1.0	
Chronic Kidney Insufficiency	AHSG	1.0	
Chronic Kidney Insufficiency	ALB	1.0	
Chronic Kidney Insufficiency	APOA4	1.0	
Chronic Kidney Insufficiency	APOE	1.0	
Chronic Kidney Insufficiency	ATM	1.0	
Chronic Kidney Insufficiency	CST3	1.0	
Chronic Kidney Insufficiency	CYP2C19	1.0	
Chronic Kidney Insufficiency	CYP2C8	1.0	
Chronic Kidney Insufficiency	HP	1.0	
Chronic Kidney Insufficiency	PLAT	1.0	
Chronic Kidney Insufficiency	PPARG	1.0	
Chronic Kidney Insufficiency	TP53	1.0	
Mild cognitive impairment	APOC2	1.0	
Mild cognitive impairment	APOE	1.0	
Mild cognitive impairment	BCL2	1.0	
Mild cognitive impairment	CST3	1.0	
Mild cognitive impairment	DMD	1.0	
Mild cognitive impairment	GFAP	1.0	
Mild cognitive impairment	KRT14	1.0	
Mild cognitive impairment	PICALM	1.0	
Mild cognitive impairment	RAB5A	1.0	
Mild cognitive impairment	TOMM40	1.0	
Mild cognitive impairment	TP53	1.0	
Mild cognitive impairment	TTR	1.0	
Ischemic stroke	ABCB1	1.0	
Ischemic stroke	ADRB2	1.0	
Ischemic stroke	AHSG	1.0	
Ischemic stroke	APOA1	1.0	
Ischemic stroke	APOB	1.0	
Ischemic stroke	APOC3	1.0	
Ischemic stroke	APOE	1.0	
Ischemic stroke	ATM	1.0	
Ischemic stroke	AVP	1.0	
Ischemic stroke	CFH	1.0	
Ischemic stroke	CYP2C19	1.0	
Ischemic stroke	CYP2C8	1.0	
Ischemic stroke	CYP2C9	1.0	
Ischemic stroke	F7	1.0	
Ischemic stroke	ITGA2	1.0	
Ischemic stroke	PLAT	1.0	
Ischemic stroke	PLG	1.0	
Ischemic stroke	PPARG	1.0	
Ischemic stroke	PTGS1	1.0	
Ischemic stroke	PTGS2	1.0	
Ischemic stroke	THBD	1.0	
Ischemic stroke	TP53	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	ABCB1	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	ALB	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	APOA1	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	APOA4	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	APOB	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	APOE	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	CTSL	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	FN1	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	GSN	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	HPX	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	NPHS1	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	PLG	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	PTGS2	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	SCARB2	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	TF	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	VAMP7	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	WASL	1.0	
Neoplasm of the liver	ABCB1	1.0	
Neoplasm of the liver	ABCC1	1.0	
Neoplasm of the liver	AHSG	1.0	
Neoplasm of the liver	ALB	1.0	
Neoplasm of the liver	APOA1	1.0	
Neoplasm of the liver	APOA4	1.0	
Neoplasm of the liver	APOB	1.0	
Neoplasm of the liver	APOC2	1.0	
Neoplasm of the liver	APOC3	1.0	
Neoplasm of the liver	APOE	1.0	
Neoplasm of the liver	ATM	1.0	
Neoplasm of the liver	AVP	1.0	
Neoplasm of the liver	BBC3	1.0	
Neoplasm of the liver	BCL2	1.0	
Neoplasm of the liver	BIN1	1.0	
Neoplasm of the liver	CYP2C19	1.0	
Neoplasm of the liver	CYP2C9	1.0	
Neoplasm of the liver	DCD	1.0	
Neoplasm of the liver	DERL1	1.0	
Neoplasm of the liver	EGF	1.0	
Neoplasm of the liver	EGFR	1.0	
Neoplasm of the liver	ERLIN2	1.0	
Neoplasm of the liver	F7	1.0	
Neoplasm of the liver	FN1	1.0	
Neoplasm of the liver	GRAP2	1.0	
Neoplasm of the liver	HDAC3	1.0	
Neoplasm of the liver	HP	1.0	
Neoplasm of the liver	HPX	1.0	
Neoplasm of the liver	IGF2R	1.0	
Neoplasm of the liver	ITIH1	1.0	
Neoplasm of the liver	KRT5	1.0	
Neoplasm of the liver	PLAT	1.0	
Neoplasm of the liver	PLG	1.0	
Neoplasm of the liver	PPARG	1.0	
Neoplasm of the liver	PTGS2	1.0	
Neoplasm of the liver	SERPING1	1.0	
Neoplasm of the liver	SLC1A5	1.0	
Neoplasm of the liver	SLC25A13	1.0	
Neoplasm of the liver	ST13	1.0	
Neoplasm of the liver	TF	1.0	
Neoplasm of the liver	TFRC	1.0	
Neoplasm of the liver	TIAM1	1.0	
Neoplasm of the liver	TP53	1.0	
Neoplasm of the liver	TTR	1.0	
Neoplasm of the liver	UGT1A	1.0	
Neoplasm of the liver	UGT1A1	1.0	
Neoplasm of the liver	UGT1A6	1.0	
Neoplasm of the liver	UGT1A7	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	ABCB1	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	ALB	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	APOA2	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	APOE	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	CYP2C8	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	DNM2	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	GSN	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	KIAA0319	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	LDB3	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	MED25	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	PTGS2	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	SACS	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	SERPING1	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	SETX	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	TP53	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	TTR	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	VCP	1.0	
Coronary Artery Disease	ABCB1	1.0	
Coronary Artery Disease	ADRB2	1.0	
Coronary Artery Disease	AHSG	1.0	
Coronary Artery Disease	ALB	1.0	
Coronary Artery Disease	APOA1	1.0	
Coronary Artery Disease	APOA2	1.0	
Coronary Artery Disease	APOA4	1.0	
Coronary Artery Disease	APOB	1.0	
Coronary Artery Disease	APOC1	1.0	
Coronary Artery Disease	APOC2	1.0	
Coronary Artery Disease	APOC3	1.0	
Coronary Artery Disease	APOE	1.0	
Coronary Artery Disease	ATM	1.0	
Coronary Artery Disease	AVP	1.0	
Coronary Artery Disease	BCL2	1.0	
Coronary Artery Disease	BID	1.0	
Coronary Artery Disease	CAMTA1	1.0	
Coronary Artery Disease	CFB	1.0	
Coronary Artery Disease	CFD	1.0	
Coronary Artery Disease	CFH	1.0	
Coronary Artery Disease	CFTR	1.0	
Coronary Artery Disease	CST3	1.0	
Coronary Artery Disease	CYP2C19	1.0	
Coronary Artery Disease	CYP2C8	1.0	
Coronary Artery Disease	CYP2C9	1.0	
Coronary Artery Disease	DNM2	1.0	
Coronary Artery Disease	F7	1.0	
Coronary Artery Disease	FABP2	1.0	
Coronary Artery Disease	FN1	1.0	
Coronary Artery Disease	HP	1.0	
Coronary Artery Disease	ITGA2	1.0	
Coronary Artery Disease	KRT5	1.0	
Coronary Artery Disease	LDLRAP1	1.0	
Coronary Artery Disease	OS9	1.0	
Coronary Artery Disease	PALB2	1.0	
Coronary Artery Disease	PF4V1	1.0	
Coronary Artery Disease	PLAT	1.0	
Coronary Artery Disease	PLG	1.0	
Coronary Artery Disease	PPARG	1.0	
Coronary Artery Disease	PPBP	1.0	
Coronary Artery Disease	PTGS1	1.0	
Coronary Artery Disease	PTGS2	1.0	
Coronary Artery Disease	SCN5A	1.0	
Coronary Artery Disease	SGIP1	1.0	
Coronary Artery Disease	THBD	1.0	
Coronary Artery Disease	TP53	1.0	
Coronary Artery Disease	UBC	1.0	
Coronary Artery Disease	UGT1A1	1.0	
Coronary Artery Disease	VAMP3	1.0	
Coronary Artery Disease	VAMP8	1.0	
Dementia, Vascular	ALB	1.0	
Dementia, Vascular	APOB	1.0	
Dementia, Vascular	APOE	1.0	
Dementia, Vascular	AVP	1.0	
Dementia, Vascular	CST3	1.0	
Dementia, Vascular	EGF	1.0	
Dementia, Vascular	FN1	1.0	
Dementia, Vascular	PLG	1.0	
Dementia, Vascular	TP53	1.0	
Malignant tumor of urinary bladder	ABCB1	1.0	
Malignant tumor of urinary bladder	ABCC1	1.0	
Malignant tumor of urinary bladder	ABCC4	1.0	
Malignant tumor of urinary bladder	AGFG1	1.0	
Malignant tumor of urinary bladder	APOA2	1.0	
Malignant tumor of urinary bladder	APOA4	1.0	
Malignant tumor of urinary bladder	APOB	1.0	
Malignant tumor of urinary bladder	APOE	1.0	
Malignant tumor of urinary bladder	ATM	1.0	
Malignant tumor of urinary bladder	BCL2	1.0	
Malignant tumor of urinary bladder	CD4	1.0	
Malignant tumor of urinary bladder	CFH	1.0	
Malignant tumor of urinary bladder	CFTR	1.0	
Malignant tumor of urinary bladder	CTTN	1.0	
Malignant tumor of urinary bladder	CYP2C19	1.0	
Malignant tumor of urinary bladder	CYP2C9	1.0	
Malignant tumor of urinary bladder	DAB2	1.0	
Malignant tumor of urinary bladder	DICER1	1.0	
Malignant tumor of urinary bladder	EGF	1.0	
Malignant tumor of urinary bladder	EGFR	1.0	
Malignant tumor of urinary bladder	FN1	1.0	
Malignant tumor of urinary bladder	FZD4	1.0	
Malignant tumor of urinary bladder	GRB2	1.0	
Malignant tumor of urinary bladder	GSN	1.0	
Malignant tumor of urinary bladder	IGF2R	1.0	
Malignant tumor of urinary bladder	KRT5	1.0	
Malignant tumor of urinary bladder	KRT6A	1.0	
Malignant tumor of urinary bladder	MED19	1.0	
Malignant tumor of urinary bladder	NCOA3	1.0	
Malignant tumor of urinary bladder	NCOR1	1.0	
Malignant tumor of urinary bladder	PLG	1.0	
Malignant tumor of urinary bladder	PPARG	1.0	
Malignant tumor of urinary bladder	PRSS3	1.0	
Malignant tumor of urinary bladder	PTGS1	1.0	
Malignant tumor of urinary bladder	PTGS2	1.0	
Malignant tumor of urinary bladder	REPS1	1.0	
Malignant tumor of urinary bladder	RPS27A	1.0	
Malignant tumor of urinary bladder	SYT1	1.0	
Malignant tumor of urinary bladder	TFRC	1.0	
Malignant tumor of urinary bladder	THBD	1.0	
Malignant tumor of urinary bladder	TP53	1.0	
Malignant tumor of urinary bladder	UBC	1.0	
Malignant tumor of urinary bladder	UGT1A	1.0	
Malignant tumor of urinary bladder	UGT1A1	1.0	
Malignant tumor of urinary bladder	UGT1A10	1.0	
Malignant tumor of urinary bladder	UGT1A7	1.0	
Malignant tumor of urinary bladder	UGT1A8	1.0	
Malignant tumor of urinary bladder	UGT1A9	1.0	
Malignant tumor of urinary bladder	UGT2B7	1.0	
Malignant tumor of urinary bladder	WNT5A	1.0	
Liver Cirrhosis, Alcoholic	ABCC1	1.0	
Liver Cirrhosis, Alcoholic	APOA1	1.0	
Liver Cirrhosis, Alcoholic	APOB	1.0	
Liver Cirrhosis, Alcoholic	APOE	1.0	
Liver Cirrhosis, Alcoholic	AVP	1.0	
Liver Cirrhosis, Alcoholic	BCL2	1.0	
Liver Cirrhosis, Alcoholic	CYP2C19	1.0	
Liver Cirrhosis, Alcoholic	FABP2	1.0	
Liver Cirrhosis, Alcoholic	HP	1.0	
Liver Cirrhosis, Alcoholic	TF	1.0	
Bloom syndrome	ATM	1.0	
Bloom syndrome	CBL	1.0	
Bloom syndrome	KRT10	1.0	
Bloom syndrome	PLAT	1.0	
Bloom syndrome	PTGS2	1.0	
Bloom syndrome	SCN5A	1.0	
Bloom syndrome	TP53	1.0	
Chorioamnionitis	ADRB2	1.0	
Chorioamnionitis	APOA1	1.0	
Chorioamnionitis	APOB	1.0	
Chorioamnionitis	APOC3	1.0	
Chorioamnionitis	APOE	1.0	
Chorioamnionitis	F7	1.0	
Chorioamnionitis	FABP2	1.0	
Chorioamnionitis	FN1	1.0	
Chorioamnionitis	IGF2R	1.0	
Chorioamnionitis	PLAT	1.0	
Chorioamnionitis	PPARG	1.0	
Chorioamnionitis	PTGS1	1.0	
Chorioamnionitis	PTGS2	1.0	
Chorioamnionitis	THBD	1.0	
Drug Eruptions	APOA1	1.0	
Drug Eruptions	APOC2	1.0	
Drug Eruptions	APOC3	1.0	
Drug Eruptions	EGFR	1.0	
Drug Eruptions	TTR	1.0	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	APOA1	1.0	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	APOA4	1.0	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	APOC3	1.0	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	APOE	1.0	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	FABP2	1.0	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	PPARG	1.0	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	SLC22A11	1.0	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	THBD	1.0	
Malignant neoplasm of pancreas	ABCB1	1.0	
Malignant neoplasm of pancreas	ABCC1	1.0	
Malignant neoplasm of pancreas	ABCC4	1.0	
Malignant neoplasm of pancreas	ACTR2	1.0	
Malignant neoplasm of pancreas	ADRB2	1.0	
Malignant neoplasm of pancreas	AP2A1	1.0	
Malignant neoplasm of pancreas	APOC1	1.0	
Malignant neoplasm of pancreas	ARPC1A	1.0	
Malignant neoplasm of pancreas	ATM	1.0	
Malignant neoplasm of pancreas	AVP	1.0	
Malignant neoplasm of pancreas	BBC3	1.0	
Malignant neoplasm of pancreas	BCL2	1.0	
Malignant neoplasm of pancreas	CBL	1.0	
Malignant neoplasm of pancreas	CDCP1	1.0	
Malignant neoplasm of pancreas	CFTR	1.0	
Malignant neoplasm of pancreas	CLTC	1.0	
Malignant neoplasm of pancreas	CTTN	1.0	
Malignant neoplasm of pancreas	DAB2	1.0	
Malignant neoplasm of pancreas	DCD	1.0	
Malignant neoplasm of pancreas	DMD	1.0	
Malignant neoplasm of pancreas	DNM2	1.0	
Malignant neoplasm of pancreas	EGF	1.0	
Malignant neoplasm of pancreas	EGFR	1.0	
Malignant neoplasm of pancreas	FN1	1.0	
Malignant neoplasm of pancreas	GABBR1	1.0	
Malignant neoplasm of pancreas	GRAP2	1.0	
Malignant neoplasm of pancreas	GSN	1.0	
Malignant neoplasm of pancreas	HDAC3	1.0	
Malignant neoplasm of pancreas	HP	1.0	
Malignant neoplasm of pancreas	IGF2R	1.0	
Malignant neoplasm of pancreas	KIAA0319	1.0	
Malignant neoplasm of pancreas	LRP2	1.0	
Malignant neoplasm of pancreas	MED1	1.0	
Malignant neoplasm of pancreas	MED29	1.0	
Malignant neoplasm of pancreas	NCOA3	1.0	
Malignant neoplasm of pancreas	PALB2	1.0	
Malignant neoplasm of pancreas	PEG3	1.0	
Malignant neoplasm of pancreas	PLG	1.0	
Malignant neoplasm of pancreas	PPARG	1.0	
Malignant neoplasm of pancreas	PRSS3	1.0	
Malignant neoplasm of pancreas	PTGS1	1.0	
Malignant neoplasm of pancreas	PTGS2	1.0	
Malignant neoplasm of pancreas	REPS1	1.0	
Malignant neoplasm of pancreas	SEL1L	1.0	
Malignant neoplasm of pancreas	SLCO2B1	1.0	
Malignant neoplasm of pancreas	SYT1	1.0	
Malignant neoplasm of pancreas	SYT9	1.0	
Malignant neoplasm of pancreas	TF	1.0	
Malignant neoplasm of pancreas	TFRC	1.0	
Malignant neoplasm of pancreas	TIAM1	1.0	
Malignant neoplasm of pancreas	TP53	1.0	
Malignant neoplasm of pancreas	UGT1A1	1.0	
Malignant neoplasm of pancreas	UGT1A3	1.0	
Malignant neoplasm of pancreas	UGT1A7	1.0	
Malignant neoplasm of pancreas	VCP	1.0	
Malignant neoplasm of pancreas	WNT5A	1.0	
Cervical Adenocarcinoma	BCL2	1.0	
Cervical Adenocarcinoma	EGF	1.0	
Cervical Adenocarcinoma	FN1	1.0	
Cervical Adenocarcinoma	KLK3	1.0	
Cervical Adenocarcinoma	PTGS1	1.0	
Cervical Adenocarcinoma	PTGS2	1.0	
Cervical Adenocarcinoma	TP53	1.0	
Diabetic Angiopathies	ALB	1.0	
Diabetic Angiopathies	APOA4	1.0	
Diabetic Angiopathies	APOB	1.0	
Diabetic Angiopathies	APOE	1.0	
Diabetic Angiopathies	F7	1.0	
Diabetic Angiopathies	FN1	1.0	
Diabetic Angiopathies	HP	1.0	
Diabetic Angiopathies	PLG	1.0	
Diabetic Angiopathies	PPARG	1.0	
Arteriosclerosis	ADRB2	1.0	
Arteriosclerosis	AHSG	1.0	
Arteriosclerosis	ALB	1.0	
Arteriosclerosis	APOA1	1.0	
Arteriosclerosis	APOA2	1.0	
Arteriosclerosis	APOA4	1.0	
Arteriosclerosis	APOB	1.0	
Arteriosclerosis	APOC2	1.0	
Arteriosclerosis	APOC3	1.0	
